# reporter: v22 (2026-09-25); filters: subbench=capability, version=0.1, since=2026-09-22T00:00:00Z, until=2026-09-23T07:00:00Z, testee=pcrec_25b1984f_auto-caps-simdna, testee=pcrec_25b1984f_auto-nocaps-simdna, testee=pcrec_25b1984f_vm-caps-simdna, testee=pcrec_25b1984f_vm-in-caps-simdna, testee=pcrec_8d716693_auto-caps-simdna, testee=pcrec_8d716693_auto-nocaps-simdna, testee=pcrec_8d716693_vm-caps-simdna, testee=pcrec_8d716693_vm-in-caps-simdna, testee=oniguruma_6.9.10_default-caps-simdna, testee=rust_1.13.1_default-caps-simdna, testee=vectorscan_5.4.11_block-nosom-nocaps-simd; source: store/index.tsv (11 record(s) matching this query); records: 11; excluded_invalid: 0; superseded: 0; newer_not_measured: 0; subbench_versions: capability@0.1; machines: budu-ryzen1600; schema_versions: 1.6; grain: set; single_subject_regimes: ; include_unmeasured: False; include_scratch: False; all_records: False; x13_rules: v1.4 X13 (pre-flight + trial agreement) on 11; mixed_x13: False; include_provenance: False; worst_other_core_busy: 62.5% (pcrec_25b1984f_auto-caps-simdna / wild-validator-ipv4-owasp / large-subject-throughput); floor_pattern: floor-byte; null_band: pcrec 25b1984f -> 8d716693: census reports/identity/capability@0.1/pcrec_25b1984f__8d716693.tsv, 143 null of 492 cells, strata ok=2 insufficient=2 empty=2, n_min=10
section	pattern	subject_or_na	regime_or_na	form	fact	testee	status	tier	rank_or_na	metric	value	n	pass_rate	n_gave_up	n_wrong	gave_up_summary	delta_verdict
rank_yes	wild-validator-email-owasp	(set)	large-subject-throughput	plain	same program	pcrec_8d716693_vm-in-caps-simdna	measured	pinned	4	stddev_ns	19.075791	3	1.0000	0	0		faster ×52464.14
rank_yes	wild-validator-email-owasp	(set)	large-subject-throughput	plain	same program	pcrec_8d716693_vm-in-caps-simdna	measured	pinned	4	ratio_vs_baseline	2.108536	3	1.0000	0	0		faster ×52464.14
rank_yes	wild-validator-email-owasp	(set)	large-subject-throughput	plain	same program	pcrec_8d716693_vm-in-caps-simdna	measured	pinned	4	ratio_vs_best	2.108536	3	1.0000	0	0		faster ×52464.14
rank_yes	wild-validator-email-owasp	(set)	large-subject-throughput	plain	same program	oniguruma_6.9.10_default-caps-simdna	measured	pinned	5	median_ns	2229039.318182	3	1.0000	0	0		
rank_yes	wild-validator-email-owasp	(set)	large-subject-throughput	plain	same program	oniguruma_6.9.10_default-caps-simdna	measured	pinned	5	min_ns	2226680.945455	3	1.0000	0	0		
rank_yes	wild-validator-email-owasp	(set)	large-subject-throughput	plain	same program	oniguruma_6.9.10_default-caps-simdna	measured	pinned	5	max_ns	2234241.718182	3	1.0000	0	0		
rank_yes	wild-validator-email-owasp	(set)	large-subject-throughput	plain	same program	oniguruma_6.9.10_default-caps-simdna	measured	pinned	5	stddev_ns	2533.468791	3	1.0000	0	0		
rank_yes	wild-validator-email-owasp	(set)	large-subject-throughput	plain	same program	oniguruma_6.9.10_default-caps-simdna	measured	pinned	5	ratio_vs_baseline	55113.721863	3	1.0000	0	0		
rank_yes	wild-validator-email-owasp	(set)	large-subject-throughput	plain	same program	oniguruma_6.9.10_default-caps-simdna	measured	pinned	5	ratio_vs_best	55113.721863	3	1.0000	0	0		
rank_yes	wild-validator-email-owasp	(set)	large-subject-throughput	plain	same program	pcrec_25b1984f_vm-in-caps-simdna	measured	pinned	6	median_ns	4474056.898305	3	1.0000	0	0		
rank_yes	wild-validator-email-owasp	(set)	large-subject-throughput	plain	same program	pcrec_25b1984f_vm-in-caps-simdna	measured	pinned	6	min_ns	4471247.559322	3	1.0000	0	0		
rank_yes	wild-validator-email-owasp	(set)	large-subject-throughput	plain	same program	pcrec_25b1984f_vm-in-caps-simdna	measured	pinned	6	max_ns	4512419.322034	3	1.0000	0	0		
rank_yes	wild-validator-email-owasp	(set)	large-subject-throughput	plain	same program	pcrec_25b1984f_vm-in-caps-simdna	measured	pinned	6	stddev_ns	16151.379353	3	1.0000	0	0		
rank_yes	wild-validator-email-owasp	(set)	large-subject-throughput	plain	same program	pcrec_25b1984f_vm-in-caps-simdna	measured	pinned	6	ratio_vs_baseline	110622.511447	3	1.0000	0	0		
rank_yes	wild-validator-email-owasp	(set)	large-subject-throughput	plain	same program	pcrec_25b1984f_vm-in-caps-simdna	measured	pinned	6	ratio_vs_best	110622.511447	3	1.0000	0	0		
rank_yes	wild-validator-email-owasp	(set)	large-subject-throughput	plain	same program	pcrec_25b1984f_vm-caps-simdna	measured	pinned	7	median_ns	4474981.000000	3	1.0000	0	0		
rank_yes	wild-validator-email-owasp	(set)	large-subject-throughput	plain	same program	pcrec_25b1984f_vm-caps-simdna	measured	pinned	7	min_ns	4473066.423729	3	1.0000	0	0		
rank_yes	wild-validator-email-owasp	(set)	large-subject-throughput	plain	same program	pcrec_25b1984f_vm-caps-simdna	measured	pinned	7	max_ns	4493541.796610	3	1.0000	0	0		
rank_yes	wild-validator-email-owasp	(set)	large-subject-throughput	plain	same program	pcrec_25b1984f_vm-caps-simdna	measured	pinned	7	stddev_ns	9363.261642	3	1.0000	0	0		
rank_yes	wild-validator-email-owasp	(set)	large-subject-throughput	plain	same program	pcrec_25b1984f_vm-caps-simdna	measured	pinned	7	ratio_vs_baseline	110645.360162	3	1.0000	0	0		
rank_yes	wild-validator-email-owasp	(set)	large-subject-throughput	plain	same program	pcrec_25b1984f_vm-caps-simdna	measured	pinned	7	ratio_vs_best	110645.360162	3	1.0000	0	0		
baseline_yes	wild-validator-email-owasp	(set)	short-subject-search			pcrec_8d716693_auto-caps-simdna				baseline_identity	row-best-fallback					pcrec_8d716693_auto-caps-simdna (row-best fallback -- interp absent from this group)	
rank_yes	wild-validator-email-owasp	(set)	short-subject-search	plain	same program	pcrec_8d716693_auto-caps-simdna	measured	pinned	1	median_ns	783.361481	75	1.0000	0	0		faster ×1.36
rank_yes	wild-validator-email-owasp	(set)	short-subject-search	plain	same program	pcrec_8d716693_auto-caps-simdna	measured	pinned	1	min_ns	782.959212	75	1.0000	0	0		faster ×1.36
rank_yes	wild-validator-email-owasp	(set)	short-subject-search	plain	same program	pcrec_8d716693_auto-caps-simdna	measured	pinned	1	max_ns	787.210516	75	1.0000	0	0		faster ×1.36
rank_yes	wild-validator-email-owasp	(set)	short-subject-search	plain	same program	pcrec_8d716693_auto-caps-simdna	measured	pinned	1	stddev_ns	1.579846	75	1.0000	0	0		faster ×1.36
rank_yes	wild-validator-email-owasp	(set)	short-subject-search	plain	same program	pcrec_8d716693_auto-caps-simdna	measured	pinned	1	ratio_vs_baseline	1.000000	75	1.0000	0	0		faster ×1.36
rank_yes	wild-validator-email-owasp	(set)	short-subject-search	plain	same program	pcrec_8d716693_auto-caps-simdna	measured	pinned	1	ratio_vs_best	1.000000	75	1.0000	0	0		faster ×1.36
rank_yes	wild-validator-email-owasp	(set)	short-subject-search	plain	same program	pcrec_8d716693_vm-caps-simdna	measured	pinned	2	median_ns	978.622050	75	1.0000	0	0		faster ×6.63
rank_yes	wild-validator-email-owasp	(set)	short-subject-search	plain	same program	pcrec_8d716693_vm-caps-simdna	measured	pinned	2	min_ns	978.123640	75	1.0000	0	0		faster ×6.63
rank_yes	wild-validator-email-owasp	(set)	short-subject-search	plain	same program	pcrec_8d716693_vm-caps-simdna	measured	pinned	2	max_ns	981.461329	75	1.0000	0	0		faster ×6.63
rank_yes	wild-validator-email-owasp	(set)	short-subject-search	plain	same program	pcrec_8d716693_vm-caps-simdna	measured	pinned	2	stddev_ns	1.257505	75	1.0000	0	0		faster ×6.63
rank_yes	wild-validator-email-owasp	(set)	short-subject-search	plain	same program	pcrec_8d716693_vm-caps-simdna	measured	pinned	2	ratio_vs_baseline	1.249260	75	1.0000	0	0		faster ×6.63
rank_yes	wild-validator-email-owasp	(set)	short-subject-search	plain	same program	pcrec_8d716693_vm-caps-simdna	measured	pinned	2	ratio_vs_best	1.249260	75	1.0000	0	0		faster ×6.63
rank_yes	wild-validator-email-owasp	(set)	short-subject-search	plain	same program	pcrec_8d716693_vm-in-caps-simdna	measured	pinned	3	median_ns	1029.113133	75	1.0000	0	0		faster ×6.24
rank_yes	wild-validator-email-owasp	(set)	short-subject-search	plain	same program	pcrec_8d716693_vm-in-caps-simdna	measured	pinned	3	min_ns	1028.200585	75	1.0000	0	0		faster ×6.24
rank_yes	wild-validator-email-owasp	(set)	short-subject-search	plain	same program	pcrec_8d716693_vm-in-caps-simdna	measured	pinned	3	max_ns	1034.278040	75	1.0000	0	0		faster ×6.24
rank_yes	wild-validator-email-owasp	(set)	short-subject-search	plain	same program	pcrec_8d716693_vm-in-caps-simdna	measured	pinned	3	stddev_ns	2.274120	75	1.0000	0	0		faster ×6.24
rank_yes	wild-validator-email-owasp	(set)	short-subject-search	plain	same program	pcrec_8d716693_vm-in-caps-simdna	measured	pinned	3	ratio_vs_baseline	1.313714	75	1.0000	0	0		faster ×6.24
rank_yes	wild-validator-email-owasp	(set)	short-subject-search	plain	same program	pcrec_8d716693_vm-in-caps-simdna	measured	pinned	3	ratio_vs_best	1.313714	75	1.0000	0	0		faster ×6.24
rank_yes	wild-validator-email-owasp	(set)	short-subject-search	plain	same program	pcrec_25b1984f_auto-caps-simdna	measured	pinned	4	median_ns	1063.720276	75	1.0000	0	0		
rank_yes	wild-validator-email-owasp	(set)	short-subject-search	plain	same program	pcrec_25b1984f_auto-caps-simdna	measured	pinned	4	min_ns	1056.810810	75	1.0000	0	0		
rank_yes	wild-validator-email-owasp	(set)	short-subject-search	plain	same program	pcrec_25b1984f_auto-caps-simdna	measured	pinned	4	max_ns	1066.123671	75	1.0000	0	0		
rank_yes	wild-validator-email-owasp	(set)	short-subject-search	plain	same program	pcrec_25b1984f_auto-caps-simdna	measured	pinned	4	stddev_ns	3.629821	75	1.0000	0	0		
rank_yes	wild-validator-email-owasp	(set)	short-subject-search	plain	same program	pcrec_25b1984f_auto-caps-simdna	measured	pinned	4	ratio_vs_baseline	1.357892	75	1.0000	0	0		
rank_yes	wild-validator-email-owasp	(set)	short-subject-search	plain	same program	pcrec_25b1984f_auto-caps-simdna	measured	pinned	4	ratio_vs_best	1.357892	75	1.0000	0	0		
rank_yes	wild-validator-email-owasp	(set)	short-subject-search	plain	same program	oniguruma_6.9.10_default-caps-simdna	measured	pinned	5	median_ns	5252.292771	75	1.0000	0	0		
rank_yes	wild-validator-email-owasp	(set)	short-subject-search	plain	same program	oniguruma_6.9.10_default-caps-simdna	measured	pinned	5	min_ns	5222.710992	75	1.0000	0	0		
rank_yes	wild-validator-email-owasp	(set)	short-subject-search	plain	same program	oniguruma_6.9.10_default-caps-simdna	measured	pinned	5	max_ns	5509.879366	75	1.0000	0	0		
rank_yes	wild-validator-email-owasp	(set)	short-subject-search	plain	same program	oniguruma_6.9.10_default-caps-simdna	measured	pinned	5	stddev_ns	113.626410	75	1.0000	0	0		
rank_yes	wild-validator-email-owasp	(set)	short-subject-search	plain	same program	oniguruma_6.9.10_default-caps-simdna	measured	pinned	5	ratio_vs_baseline	6.704814	75	1.0000	0	0		
rank_yes	wild-validator-email-owasp	(set)	short-subject-search	plain	same program	oniguruma_6.9.10_default-caps-simdna	measured	pinned	5	ratio_vs_best	6.704814	75	1.0000	0	0		
rank_yes	wild-validator-email-owasp	(set)	short-subject-search	plain	same program	pcrec_25b1984f_vm-in-caps-simdna	measured	pinned	6	median_ns	6417.431421	75	1.0000	0	0		
rank_yes	wild-validator-email-owasp	(set)	short-subject-search	plain	same program	pcrec_25b1984f_vm-in-caps-simdna	measured	pinned	6	min_ns	6412.269624	75	1.0000	0	0		
rank_yes	wild-validator-email-owasp	(set)	short-subject-search	plain	same program	pcrec_25b1984f_vm-in-caps-simdna	measured	pinned	6	max_ns	6433.288493	75	1.0000	0	0		
rank_yes	wild-validator-email-owasp	(set)	short-subject-search	plain	same program	pcrec_25b1984f_vm-in-caps-simdna	measured	pinned	6	stddev_ns	7.394413	75	1.0000	0	0		
rank_yes	wild-validator-email-owasp	(set)	short-subject-search	plain	same program	pcrec_25b1984f_vm-in-caps-simdna	measured	pinned	6	ratio_vs_baseline	8.192171	75	1.0000	0	0		
rank_yes	wild-validator-email-owasp	(set)	short-subject-search	plain	same program	pcrec_25b1984f_vm-in-caps-simdna	measured	pinned	6	ratio_vs_best	8.192171	75	1.0000	0	0		
rank_yes	wild-validator-email-owasp	(set)	short-subject-search	plain	same program	pcrec_25b1984f_vm-caps-simdna	measured	pinned	7	median_ns	6489.381011	75	1.0000	0	0		
rank_yes	wild-validator-email-owasp	(set)	short-subject-search	plain	same program	pcrec_25b1984f_vm-caps-simdna	measured	pinned	7	min_ns	6484.233425	75	1.0000	0	0		
rank_yes	wild-validator-email-owasp	(set)	short-subject-search	plain	same program	pcrec_25b1984f_vm-caps-simdna	measured	pinned	7	max_ns	6500.037728	75	1.0000	0	0		
rank_yes	wild-validator-email-owasp	(set)	short-subject-search	plain	same program	pcrec_25b1984f_vm-caps-simdna	measured	pinned	7	stddev_ns	5.273467	75	1.0000	0	0		
rank_yes	wild-validator-email-owasp	(set)	short-subject-search	plain	same program	pcrec_25b1984f_vm-caps-simdna	measured	pinned	7	ratio_vs_baseline	8.284019	75	1.0000	0	0		
rank_yes	wild-validator-email-owasp	(set)	short-subject-search	plain	same program	pcrec_25b1984f_vm-caps-simdna	measured	pinned	7	ratio_vs_best	8.284019	75	1.0000	0	0		
baseline_yes	wild-validator-ipv4-owasp	(set)	large-subject-throughput			pcrec_8d716693_vm-caps-simdna				baseline_identity	row-best-fallback					pcrec_8d716693_vm-caps-simdna (row-best fallback -- interp absent from this group)	
rank_yes	wild-validator-ipv4-owasp	(set)	large-subject-throughput	plain	same program	pcrec_8d716693_vm-caps-simdna	measured	pinned	1	median_ns	28.881629	3	1.0000	0	0		faster ×147842.10
rank_yes	wild-validator-ipv4-owasp	(set)	large-subject-throughput	plain	same program	pcrec_8d716693_vm-caps-simdna	measured	pinned	1	min_ns	28.748157	3	1.0000	0	0		faster ×147842.10
rank_yes	wild-validator-ipv4-owasp	(set)	large-subject-throughput	plain	same program	pcrec_8d716693_vm-caps-simdna	measured	pinned	1	max_ns	35.836259	3	1.0000	0	0		faster ×147842.10
rank_yes	wild-validator-ipv4-owasp	(set)	large-subject-throughput	plain	same program	pcrec_8d716693_vm-caps-simdna	measured	pinned	1	stddev_ns	2.793123	3	1.0000	0	0		faster ×147842.10
rank_yes	wild-validator-ipv4-owasp	(set)	large-subject-throughput	plain	same program	pcrec_8d716693_vm-caps-simdna	measured	pinned	1	ratio_vs_baseline	1.000000	3	1.0000	0	0		faster ×147842.10
rank_yes	wild-validator-ipv4-owasp	(set)	large-subject-throughput	plain	same program	pcrec_8d716693_vm-caps-simdna	measured	pinned	1	ratio_vs_best	1.000000	3	1.0000	0	0		faster ×147842.10
rank_yes	wild-validator-ipv4-owasp	(set)	large-subject-throughput	plain	same program	pcrec_8d716693_auto-caps-simdna	measured	pinned	2	median_ns	31.091622	3	1.0000	0	0		faster ×1.03
rank_yes	wild-validator-ipv4-owasp	(set)	large-subject-throughput	plain	same program	pcrec_8d716693_auto-caps-simdna	measured	pinned	2	min_ns	31.081902	3	1.0000	0	0		faster ×1.03
rank_yes	wild-validator-ipv4-owasp	(set)	large-subject-throughput	plain	same program	pcrec_8d716693_auto-caps-simdna	measured	pinned	2	max_ns	31.103222	3	1.0000	0	0		faster ×1.03
rank_yes	wild-validator-ipv4-owasp	(set)	large-subject-throughput	plain	same program	pcrec_8d716693_auto-caps-simdna	measured	pinned	2	stddev_ns	0.008287	3	1.0000	0	0		faster ×1.03
rank_yes	wild-validator-ipv4-owasp	(set)	large-subject-throughput	plain	same program	pcrec_8d716693_auto-caps-simdna	measured	pinned	2	ratio_vs_baseline	1.076519	3	1.0000	0	0		faster ×1.03
rank_yes	wild-validator-ipv4-owasp	(set)	large-subject-throughput	plain	same program	pcrec_8d716693_auto-caps-simdna	measured	pinned	2	ratio_vs_best	1.076519	3	1.0000	0	0		faster ×1.03
rank_yes	wild-validator-ipv4-owasp	(set)	large-subject-throughput	plain	same program	pcrec_25b1984f_auto-caps-simdna	measured	pinned	3	median_ns	32.127459	3	1.0000	0	0		
rank_yes	wild-validator-ipv4-owasp	(set)	large-subject-throughput	plain	same program	pcrec_25b1984f_auto-caps-simdna	measured	pinned	3	min_ns	32.052867	3	1.0000	0	0		
rank_yes	wild-validator-ipv4-owasp	(set)	large-subject-throughput	plain	same program	pcrec_25b1984f_auto-caps-simdna	measured	pinned	3	max_ns	32.301367	3	1.0000	0	0		
rank_yes	wild-validator-ipv4-owasp	(set)	large-subject-throughput	plain	same program	pcrec_25b1984f_auto-caps-simdna	measured	pinned	3	stddev_ns	0.083846	3	1.0000	0	0		
rank_yes	wild-validator-ipv4-owasp	(set)	large-subject-throughput	plain	same program	pcrec_25b1984f_auto-caps-simdna	measured	pinned	3	ratio_vs_baseline	1.112384	3	1.0000	0	0		
rank_yes	wild-validator-ipv4-owasp	(set)	large-subject-throughput	plain	same program	pcrec_25b1984f_auto-caps-simdna	measured	pinned	3	ratio_vs_best	1.112384	3	1.0000	0	0		
rank_yes	wild-validator-ipv4-owasp	(set)	large-subject-throughput	plain	same program	pcrec_8d716693_vm-in-caps-simdna	measured	pinned	4	median_ns	34.241820	3	1.0000	0	0		faster ×124714.28
rank_yes	wild-validator-ipv4-owasp	(set)	large-subject-throughput	plain	same program	pcrec_8d716693_vm-in-caps-simdna	measured	pinned	4	min_ns	34.216596	3	1.0000	0	0		faster ×124714.28
rank_yes	wild-validator-ipv4-owasp	(set)	large-subject-throughput	plain	same program	pcrec_8d716693_vm-in-caps-simdna	measured	pinned	4	max_ns	34.303189	3	1.0000	0	0		faster ×124714.28
rank_yes	wild-validator-ipv4-owasp	(set)	large-subject-throughput	plain	same program	pcrec_8d716693_vm-in-caps-simdna	measured	pinned	4	stddev_ns	0.031358	3	1.0000	0	0		faster ×124714.28
rank_yes	wild-validator-ipv4-owasp	(set)	large-subject-throughput	plain	same program	pcrec_8d716693_vm-in-caps-simdna	measured	pinned	4	ratio_vs_baseline	1.185592	3	1.0000	0	0		faster ×124714.28
rank_yes	wild-validator-ipv4-owasp	(set)	large-subject-throughput	plain	same program	pcrec_8d716693_vm-in-caps-simdna	measured	pinned	4	ratio_vs_best	1.185592	3	1.0000	0	0		faster ×124714.28
rank_yes	wild-validator-ipv4-owasp	(set)	large-subject-throughput	plain	same program	oniguruma_6.9.10_default-caps-simdna	measured	pinned	5	median_ns	368.881984	3	1.0000	0	0		
rank_yes	wild-validator-ipv4-owasp	(set)	large-subject-throughput	plain	same program	oniguruma_6.9.10_default-caps-simdna	measured	pinned	5	min_ns	366.515349	3	1.0000	0	0		
rank_yes	wild-validator-ipv4-owasp	(set)	large-subject-throughput	plain	same program	oniguruma_6.9.10_default-caps-simdna	measured	pinned	5	max_ns	371.169596	3	1.0000	0	0		
rank_yes	wild-validator-ipv4-owasp	(set)	large-subject-throughput	plain	same program	oniguruma_6.9.10_default-caps-simdna	measured	pinned	5	stddev_ns	1.708962	3	1.0000	0	0		
rank_yes	wild-validator-ipv4-owasp	(set)	large-subject-throughput	plain	same program	oniguruma_6.9.10_default-caps-simdna	measured	pinned	5	ratio_vs_baseline	12.772202	3	1.0000	0	0		
rank_yes	wild-validator-ipv4-owasp	(set)	large-subject-throughput	plain	same program	oniguruma_6.9.10_default-caps-simdna	measured	pinned	5	ratio_vs_best	12.772202	3	1.0000	0	0		
rank_yes	wild-validator-ipv4-owasp	(set)	large-subject-throughput	plain	same program	pcrec_25b1984f_vm-caps-simdna	measured	pinned	6	median_ns	4269920.709677	3	1.0000	0	0		
rank_yes	wild-validator-ipv4-owasp	(set)	large-subject-throughput	plain	same program	pcrec_25b1984f_vm-caps-simdna	measured	pinned	6	min_ns	4267742.951613	3	1.0000	0	0		
rank_yes	wild-validator-ipv4-owasp	(set)	large-subject-throughput	plain	same program	pcrec_25b1984f_vm-caps-simdna	measured	pinned	6	max_ns	4284915.645161	3	1.0000	0	0		
rank_yes	wild-validator-ipv4-owasp	(set)	large-subject-throughput	plain	same program	pcrec_25b1984f_vm-caps-simdna	measured	pinned	6	stddev_ns	7104.964724	3	1.0000	0	0		
rank_yes	wild-validator-ipv4-owasp	(set)	large-subject-throughput	plain	same program	pcrec_25b1984f_vm-caps-simdna	measured	pinned	6	ratio_vs_baseline	147842.101955	3	1.0000	0	0		
rank_yes	wild-validator-ipv4-owasp	(set)	large-subject-throughput	plain	same program	pcrec_25b1984f_vm-caps-simdna	measured	pinned	6	ratio_vs_best	147842.101955	3	1.0000	0	0		
rank_yes	wild-validator-ipv4-owasp	(set)	large-subject-throughput	plain	same program	pcrec_25b1984f_vm-in-caps-simdna	measured	pinned	7	median_ns	4270443.887097	3	1.0000	0	0		
rank_yes	wild-validator-ipv4-owasp	(set)	large-subject-throughput	plain	same program	pcrec_25b1984f_vm-in-caps-simdna	measured	pinned	7	min_ns	4267914.677419	3	1.0000	0	0		
rank_yes	wild-validator-ipv4-owasp	(set)	large-subject-throughput	plain	same program	pcrec_25b1984f_vm-in-caps-simdna	measured	pinned	7	max_ns	4287920.774194	3	1.0000	0	0		
rank_yes	wild-validator-ipv4-owasp	(set)	large-subject-throughput	plain	same program	pcrec_25b1984f_vm-in-caps-simdna	measured	pinned	7	stddev_ns	7736.586517	3	1.0000	0	0		
rank_yes	wild-validator-ipv4-owasp	(set)	large-subject-throughput	plain	same program	pcrec_25b1984f_vm-in-caps-simdna	measured	pinned	7	ratio_vs_baseline	147860.216495	3	1.0000	0	0		
rank_yes	wild-validator-ipv4-owasp	(set)	large-subject-throughput	plain	same program	pcrec_25b1984f_vm-in-caps-simdna	measured	pinned	7	ratio_vs_best	147860.216495	3	1.0000	0	0		
baseline_yes	wild-validator-ipv4-owasp	(set)	short-subject-search			pcrec_8d716693_auto-caps-simdna				baseline_identity	row-best-fallback					pcrec_8d716693_auto-caps-simdna (row-best fallback -- interp absent from this group)	
rank_yes	wild-validator-ipv4-owasp	(set)	short-subject-search	plain	same program	pcrec_8d716693_auto-caps-simdna	measured	pinned	1	median_ns	870.034729	75	1.0000	0	0		unchanged (within spread)
rank_yes	wild-validator-ipv4-owasp	(set)	short-subject-search	plain	same program	pcrec_8d716693_auto-caps-simdna	measured	pinned	1	min_ns	869.310811	75	1.0000	0	0		unchanged (within spread)
rank_yes	wild-validator-ipv4-owasp	(set)	short-subject-search	plain	same program	pcrec_8d716693_auto-caps-simdna	measured	pinned	1	max_ns	894.099836	75	1.0000	0	0		unchanged (within spread)
rank_yes	wild-validator-ipv4-owasp	(set)	short-subject-search	plain	same program	pcrec_8d716693_auto-caps-simdna	measured	pinned	1	stddev_ns	9.565269	75	1.0000	0	0		unchanged (within spread)
rank_yes	wild-validator-ipv4-owasp	(set)	short-subject-search	plain	same program	pcrec_8d716693_auto-caps-simdna	measured	pinned	1	ratio_vs_baseline	1.000000	75	1.0000	0	0		unchanged (within spread)
rank_yes	wild-validator-ipv4-owasp	(set)	short-subject-search	plain	same program	pcrec_8d716693_auto-caps-simdna	measured	pinned	1	ratio_vs_best	1.000000	75	1.0000	0	0		unchanged (within spread)
rank_yes	wild-validator-ipv4-owasp	(set)	short-subject-search	plain	same program	pcrec_25b1984f_auto-caps-simdna	measured	pinned	2	median_ns	871.888495	75	1.0000	0	0		
rank_yes	wild-validator-ipv4-owasp	(set)	short-subject-search	plain	same program	pcrec_25b1984f_auto-caps-simdna	measured	pinned	2	min_ns	871.220877	75	1.0000	0	0		
