# reporter: v24 (2026-09-26); filters: subbench=email-specimen, version=0.1; source: store/index.tsv (14 record(s) matching this query); records: 9; excluded_invalid: 0; superseded: 5; newer_not_measured: 0; subbench_versions: email-specimen@0.1; machines: budu-ryzen1600; schema_versions: 1.1,1.2; grain: subject; single_subject_regimes: ; include_unmeasured: False; include_scratch: False; all_records: False; x13_rules: v1.1-1.3 X13 (both samples quiet) on 9; mixed_x13: False; include_provenance: False; worst_other_core_busy: n/a; floor_pattern: none; null_band: set grain only (not computed at subject grain)
section	pattern	subject_or_na	regime_or_na	form	fact	testee	status	tier	rank_or_na	metric	value	n	pass_rate	n_gave_up	n_wrong	gave_up_summary	delta_verdict	capture_class
rank	factored	s-046	match-compliance	whole-subject	separate artifact	pcrec_692c2e8_auto-caps-simdna	measured	pinned	2	median_ns	38.856525	5	1.0000	0	0			yes
rank	factored	s-046	match-compliance	whole-subject	separate artifact	pcrec_692c2e8_vm-in-caps-simdna	measured	pinned	3	median_ns	378.173549	5	1.0000	0	0			yes
rank	factored	s-046	match-compliance	whole-subject	separate artifact	pcrec_692c2e8_vm-caps-simdna	measured	pinned	4	median_ns	597.462548	5	1.0000	0	0			yes
rank	factored	s-046	match-compliance	whole-subject	separate artifact	pcrec_8da6120_auto-caps-simdna	measured	pinned	5	median_ns	666.310105	5	1.0000	0	0			yes
rank	factored	s-046	match-compliance	whole-subject	separate artifact	pcrec_8da6120_vm-caps-simdna	measured	pinned	6	median_ns	671.041830	5	1.0000	0	0			yes
rank	factored	s-046	match-compliance	whole-subject	separate artifact	pcrec_8da6120_auto-nocaps-simdna	measured	pinned	7	median_ns	688.346898	5	1.0000	0	0			no
rank	factored	s-046	match-compliance	plain	same program	libpcre2_10.46_interp-caps-simdna	measured	pinned	8	median_ns	991.310239	5	1.0000	0	0			yes
rank	factored	s-046	match-compliance	plain	same program	libpcre2_10.46_jit-caps-simdna	measured	pinned	9	median_ns	998.124592	5	1.0000	0	0			yes
baseline	factored	s-046	short-subject-search			libpcre2_10.46_interp-caps-simdna				baseline_identity	interp					libpcre2_10.46_interp-caps-simdna (interp, present in this group)		
rank	factored	s-046	short-subject-search	plain	same program	pcrec_692c2e8_auto-nocaps-simdna	measured	pinned	1	median_ns	31.136494	5	1.0000	0	0			no
rank	factored	s-046	short-subject-search	plain	same program	pcrec_692c2e8_auto-caps-simdna	measured	pinned	2	median_ns	31.689659	5	1.0000	0	0			yes
rank	factored	s-046	short-subject-search	plain	same program	libpcre2_10.46_jit-caps-simdna	measured	pinned	3	median_ns	538.287517	5	1.0000	0	0			yes
rank	factored	s-046	short-subject-search	plain	same program	pcrec_692c2e8_vm-in-caps-simdna	measured	pinned	4	median_ns	1731.167656	5	1.0000	0	0			yes
rank	factored	s-046	short-subject-search	plain	same program	pcrec_692c2e8_vm-caps-simdna	measured	pinned	5	median_ns	1908.316029	5	1.0000	0	0			yes
rank	factored	s-046	short-subject-search	plain	same program	pcrec_8da6120_auto-caps-simdna	measured	pinned	6	median_ns	1966.970196	5	1.0000	0	0			yes
rank	factored	s-046	short-subject-search	plain	same program	pcrec_8da6120_vm-caps-simdna	measured	pinned	7	median_ns	1969.620136	5	1.0000	0	0			yes
rank	factored	s-046	short-subject-search	plain	same program	pcrec_8da6120_auto-nocaps-simdna	measured	pinned	8	median_ns	1971.323792	5	1.0000	0	0			no
rank	factored	s-046	short-subject-search	plain	same program	libpcre2_10.46_interp-caps-simdna	measured	pinned	9	median_ns	3535.801518	5	1.0000	0	0			yes
baseline	factored	s-047	match-compliance			libpcre2_10.46_interp-caps-simdna				baseline_identity	interp					libpcre2_10.46_interp-caps-simdna (interp, present in this group)		
rank	factored	s-047	match-compliance	whole-subject	separate artifact	pcrec_692c2e8_auto-nocaps-simdna	measured	pinned	1	median_ns	40.078050	5	1.0000	0	0			no
rank	factored	s-047	match-compliance	whole-subject	separate artifact	pcrec_692c2e8_auto-caps-simdna	measured	pinned	2	median_ns	42.389559	5	1.0000	0	0			yes
rank	factored	s-047	match-compliance	whole-subject	separate artifact	pcrec_692c2e8_vm-in-caps-simdna	measured	pinned	3	median_ns	152.595923	5	1.0000	0	0			yes
rank	factored	s-047	match-compliance	whole-subject	separate artifact	pcrec_692c2e8_vm-caps-simdna	measured	pinned	4	median_ns	387.052365	5	1.0000	0	0			yes
rank	factored	s-047	match-compliance	whole-subject	separate artifact	pcrec_8da6120_auto-nocaps-simdna	measured	pinned	5	median_ns	524.442802	5	1.0000	0	0			no
rank	factored	s-047	match-compliance	whole-subject	separate artifact	pcrec_8da6120_vm-caps-simdna	measured	pinned	6	median_ns	527.044355	5	1.0000	0	0			yes
rank	factored	s-047	match-compliance	whole-subject	separate artifact	pcrec_8da6120_auto-caps-simdna	measured	pinned	7	median_ns	561.990604	5	1.0000	0	0			yes
rank	factored	s-047	match-compliance	plain	same program	libpcre2_10.46_interp-caps-simdna	measured	pinned	8	median_ns	1620.316766	5	1.0000	0	0			yes
rank	factored	s-047	match-compliance	plain	same program	libpcre2_10.46_jit-caps-simdna	measured	pinned	9	median_ns	1627.909566	5	1.0000	0	0			yes
baseline	factored	s-047	short-subject-search			libpcre2_10.46_interp-caps-simdna				baseline_identity	interp					libpcre2_10.46_interp-caps-simdna (interp, present in this group)		
rank	factored	s-047	short-subject-search	plain	same program	pcrec_692c2e8_auto-nocaps-simdna	measured	pinned	1	median_ns	34.470241	5	1.0000	0	0			no
rank	factored	s-047	short-subject-search	plain	same program	pcrec_692c2e8_auto-caps-simdna	measured	pinned	2	median_ns	35.019226	5	1.0000	0	0			yes
rank	factored	s-047	short-subject-search	plain	same program	libpcre2_10.46_jit-caps-simdna	measured	pinned	3	median_ns	473.985832	5	1.0000	0	0			yes
rank	factored	s-047	short-subject-search	plain	same program	pcrec_692c2e8_vm-in-caps-simdna	measured	pinned	4	median_ns	716.260666	5	1.0000	0	0			yes
rank	factored	s-047	short-subject-search	plain	same program	pcrec_692c2e8_vm-caps-simdna	measured	pinned	5	median_ns	981.530206	5	1.0000	0	0			yes
rank	factored	s-047	short-subject-search	plain	same program	pcrec_8da6120_auto-nocaps-simdna	measured	pinned	6	median_ns	1127.600099	5	1.0000	0	0			no
rank	factored	s-047	short-subject-search	plain	same program	pcrec_8da6120_auto-caps-simdna	measured	pinned	7	median_ns	1130.621233	5	1.0000	0	0			yes
rank	factored	s-047	short-subject-search	plain	same program	pcrec_8da6120_vm-caps-simdna	measured	pinned	8	median_ns	1133.467519	5	1.0000	0	0			yes
rank	factored	s-047	short-subject-search	plain	same program	libpcre2_10.46_interp-caps-simdna	measured	pinned	9	median_ns	6042.450751	5	1.0000	0	0			yes
baseline	factored	s-048	match-compliance			libpcre2_10.46_interp-caps-simdna				baseline_identity	interp					libpcre2_10.46_interp-caps-simdna (interp, present in this group)		
rank	factored	s-048	match-compliance	whole-subject	separate artifact	pcrec_692c2e8_auto-nocaps-simdna	measured	pinned	1	median_ns	22.370248	5	1.0000	0	0			no
rank	factored	s-048	match-compliance	whole-subject	separate artifact	pcrec_692c2e8_auto-caps-simdna	measured	pinned	2	median_ns	23.918318	5	1.0000	0	0			yes
rank	factored	s-048	match-compliance	whole-subject	separate artifact	pcrec_692c2e8_vm-in-caps-simdna	measured	pinned	3	median_ns	110.001628	5	1.0000	0	0			yes
rank	factored	s-048	match-compliance	whole-subject	separate artifact	pcrec_692c2e8_vm-caps-simdna	measured	pinned	4	median_ns	345.521827	5	1.0000	0	0			yes
rank	factored	s-048	match-compliance	whole-subject	separate artifact	pcrec_8da6120_vm-caps-simdna	measured	pinned	5	median_ns	494.549998	5	1.0000	0	0			yes
rank	factored	s-048	match-compliance	whole-subject	separate artifact	pcrec_8da6120_auto-nocaps-simdna	measured	pinned	6	median_ns	528.752405	5	1.0000	0	0			no
rank	factored	s-048	match-compliance	whole-subject	separate artifact	pcrec_8da6120_auto-caps-simdna	measured	pinned	7	median_ns	529.657877	5	1.0000	0	0			yes
rank	factored	s-048	match-compliance	plain	same program	libpcre2_10.46_jit-caps-simdna	measured	pinned	8	median_ns	779.585441	5	1.0000	0	0			yes
rank	factored	s-048	match-compliance	plain	same program	libpcre2_10.46_interp-caps-simdna	measured	pinned	9	median_ns	782.360780	5	1.0000	0	0			yes
baseline	factored	s-048	short-subject-search			libpcre2_10.46_interp-caps-simdna				baseline_identity	interp					libpcre2_10.46_interp-caps-simdna (interp, present in this group)		
rank	factored	s-048	short-subject-search	plain	same program	pcrec_692c2e8_auto-nocaps-simdna	measured	pinned	1	median_ns	18.277254	5	1.0000	0	0			no
rank	factored	s-048	short-subject-search	plain	same program	pcrec_692c2e8_auto-caps-simdna	measured	pinned	2	median_ns	18.597842	5	1.0000	0	0			yes
rank	factored	s-048	short-subject-search	plain	same program	libpcre2_10.46_jit-caps-simdna	measured	pinned	3	median_ns	187.122280	5	1.0000	0	0			yes
rank	factored	s-048	short-subject-search	plain	same program	pcrec_692c2e8_vm-in-caps-simdna	measured	pinned	4	median_ns	312.309100	5	1.0000	0	0			yes
rank	factored	s-048	short-subject-search	plain	same program	pcrec_692c2e8_vm-caps-simdna	measured	pinned	5	median_ns	555.344379	5	1.0000	0	0			yes
rank	factored	s-048	short-subject-search	plain	same program	pcrec_8da6120_auto-nocaps-simdna	measured	pinned	6	median_ns	751.420479	5	1.0000	0	0			no
rank	factored	s-048	short-subject-search	plain	same program	pcrec_8da6120_vm-caps-simdna	measured	pinned	7	median_ns	772.983911	5	1.0000	0	0			yes
rank	factored	s-048	short-subject-search	plain	same program	pcrec_8da6120_auto-caps-simdna	measured	pinned	8	median_ns	791.899222	5	1.0000	0	0			yes
rank	factored	s-048	short-subject-search	plain	same program	libpcre2_10.46_interp-caps-simdna	measured	pinned	9	median_ns	2033.768638	5	1.0000	0	0			yes
baseline	factored	s-049	match-compliance			libpcre2_10.46_interp-caps-simdna				baseline_identity	interp					libpcre2_10.46_interp-caps-simdna (interp, present in this group)		
rank	factored	s-049	match-compliance	whole-subject	separate artifact	pcrec_692c2e8_auto-nocaps-simdna	measured	pinned	1	median_ns	126.962199	5	1.0000	0	0			no
rank	factored	s-049	match-compliance	whole-subject	separate artifact	pcrec_692c2e8_auto-caps-simdna	measured	pinned	2	median_ns	128.959407	5	1.0000	0	0			yes
rank	factored	s-049	match-compliance	whole-subject	separate artifact	pcrec_692c2e8_vm-in-caps-simdna	measured	pinned	3	median_ns	134.812120	5	1.0000	0	0			yes
rank	factored	s-049	match-compliance	whole-subject	separate artifact	pcrec_692c2e8_vm-caps-simdna	measured	pinned	4	median_ns	368.087976	5	1.0000	0	0			yes
rank	factored	s-049	match-compliance	whole-subject	separate artifact	pcrec_8da6120_vm-caps-simdna	measured	pinned	5	median_ns	516.854526	5	1.0000	0	0			yes
rank	factored	s-049	match-compliance	whole-subject	separate artifact	pcrec_8da6120_auto-nocaps-simdna	measured	pinned	6	median_ns	528.360885	5	1.0000	0	0			no
rank	factored	s-049	match-compliance	plain	same program	libpcre2_10.46_jit-caps-simdna	measured	pinned	7	median_ns	546.718619	5	1.0000	0	0			yes
rank	factored	s-049	match-compliance	plain	same program	libpcre2_10.46_interp-caps-simdna	measured	pinned	8	median_ns	547.640712	5	1.0000	0	0			yes
rank	factored	s-049	match-compliance	whole-subject	separate artifact	pcrec_8da6120_auto-caps-simdna	measured	pinned	9	median_ns	559.434582	5	1.0000	0	0			yes
baseline	factored	s-049	short-subject-search			libpcre2_10.46_interp-caps-simdna				baseline_identity	interp					libpcre2_10.46_interp-caps-simdna (interp, present in this group)		
rank	factored	s-049	short-subject-search	plain	same program	pcrec_692c2e8_auto-nocaps-simdna	measured	pinned	1	median_ns	122.084749	5	1.0000	0	0			no
rank	factored	s-049	short-subject-search	plain	same program	pcrec_692c2e8_auto-caps-simdna	measured	pinned	2	median_ns	125.132595	5	1.0000	0	0			yes
rank	factored	s-049	short-subject-search	plain	same program	libpcre2_10.46_jit-caps-simdna	measured	pinned	3	median_ns	271.913653	5	1.0000	0	0			yes
rank	factored	s-049	short-subject-search	plain	same program	pcrec_692c2e8_vm-in-caps-simdna	measured	pinned	4	median_ns	591.008316	5	1.0000	0	0			yes
rank	factored	s-049	short-subject-search	plain	same program	pcrec_692c2e8_vm-caps-simdna	measured	pinned	5	median_ns	802.623841	5	1.0000	0	0			yes
rank	factored	s-049	short-subject-search	plain	same program	pcrec_8da6120_vm-caps-simdna	measured	pinned	6	median_ns	836.537263	5	1.0000	0	0			yes
rank	factored	s-049	short-subject-search	plain	same program	pcrec_8da6120_auto-caps-simdna	measured	pinned	7	median_ns	872.355175	5	1.0000	0	0			yes
rank	factored	s-049	short-subject-search	plain	same program	pcrec_8da6120_auto-nocaps-simdna	measured	pinned	8	median_ns	896.615789	5	1.0000	0	0			no
rank	factored	s-049	short-subject-search	plain	same program	libpcre2_10.46_interp-caps-simdna	measured	pinned	9	median_ns	2562.500130	5	1.0000	0	0			yes
baseline	factored	s-050	match-compliance			libpcre2_10.46_interp-caps-simdna				baseline_identity	interp					libpcre2_10.46_interp-caps-simdna (interp, present in this group)		
rank	factored	s-050	match-compliance	whole-subject	separate artifact	pcrec_692c2e8_auto-nocaps-simdna	measured	pinned	1	median_ns	101.235071	5	1.0000	0	0			no
rank	factored	s-050	match-compliance	whole-subject	separate artifact	pcrec_692c2e8_auto-caps-simdna	measured	pinned	2	median_ns	102.553065	5	1.0000	0	0			yes
rank	factored	s-050	match-compliance	whole-subject	separate artifact	pcrec_692c2e8_vm-in-caps-simdna	measured	pinned	3	median_ns	247.455782	5	1.0000	0	0			yes
rank	factored	s-050	match-compliance	whole-subject	separate artifact	pcrec_692c2e8_vm-caps-simdna	measured	pinned	4	median_ns	483.688030	5	1.0000	0	0			yes
rank	factored	s-050	match-compliance	whole-subject	separate artifact	pcrec_8da6120_vm-caps-simdna	measured	pinned	5	median_ns	546.463962	5	1.0000	0	0			yes
rank	factored	s-050	match-compliance	whole-subject	separate artifact	pcrec_8da6120_auto-caps-simdna	measured	pinned	6	median_ns	572.606696	5	1.0000	0	0			yes
rank	factored	s-050	match-compliance	whole-subject	separate artifact	pcrec_8da6120_auto-nocaps-simdna	measured	pinned	7	median_ns	601.595762	5	1.0000	0	0			no
rank	factored	s-050	match-compliance	plain	same program	libpcre2_10.46_interp-caps-simdna	measured	pinned	8	median_ns	767.865069	5	1.0000	0	0			yes
rank	factored	s-050	match-compliance	plain	same program	libpcre2_10.46_jit-caps-simdna	measured	pinned	9	median_ns	769.245637	5	1.0000	0	0			yes
baseline	factored	s-050	short-subject-search			libpcre2_10.46_interp-caps-simdna				baseline_identity	interp					libpcre2_10.46_interp-caps-simdna (interp, present in this group)		
rank	factored	s-050	short-subject-search	plain	same program	pcrec_692c2e8_auto-nocaps-simdna	measured	pinned	1	median_ns	95.630820	5	1.0000	0	0			no
rank	factored	s-050	short-subject-search	plain	same program	pcrec_692c2e8_auto-caps-simdna	measured	pinned	2	median_ns	99.511863	5	1.0000	0	0			yes
rank	factored	s-050	short-subject-search	plain	same program	libpcre2_10.46_jit-caps-simdna	measured	pinned	3	median_ns	381.831876	5	1.0000	0	0			yes
rank	factored	s-050	short-subject-search	plain	same program	pcrec_692c2e8_vm-in-caps-simdna	measured	pinned	4	median_ns	1035.940232	5	1.0000	0	0			yes
rank	factored	s-050	short-subject-search	plain	same program	pcrec_8da6120_vm-caps-simdna	measured	pinned	5	median_ns	1163.967546	5	1.0000	0	0			yes
rank	factored	s-050	short-subject-search	plain	same program	pcrec_8da6120_auto-caps-simdna	measured	pinned	6	median_ns	1194.008579	5	1.0000	0	0			yes
rank	factored	s-050	short-subject-search	plain	same program	pcrec_8da6120_auto-nocaps-simdna	measured	pinned	7	median_ns	1199.426523	5	1.0000	0	0			no
rank	factored	s-050	short-subject-search	plain	same program	pcrec_692c2e8_vm-caps-simdna	measured	pinned	8	median_ns	1203.945940	5	1.0000	0	0			yes
rank	factored	s-050	short-subject-search	plain	same program	libpcre2_10.46_interp-caps-simdna	measured	pinned	9	median_ns	3518.974851	5	1.0000	0	0			yes
baseline	factored	s-051	match-compliance			libpcre2_10.46_interp-caps-simdna				baseline_identity	interp					libpcre2_10.46_interp-caps-simdna (interp, present in this group)		
rank	factored	s-051	match-compliance	whole-subject	separate artifact	pcrec_692c2e8_auto-nocaps-simdna	measured	pinned	1	median_ns	126.779456	5	1.0000	0	0			no
rank	factored	s-051	match-compliance	whole-subject	separate artifact	pcrec_692c2e8_auto-caps-simdna	measured	pinned	2	median_ns	128.838467	5	1.0000	0	0			yes
rank	factored	s-051	match-compliance	whole-subject	separate artifact	pcrec_692c2e8_vm-in-caps-simdna	measured	pinned	3	median_ns	133.024075	5	1.0000	0	0			yes
rank	factored	s-051	match-compliance	whole-subject	separate artifact	pcrec_692c2e8_vm-caps-simdna	measured	pinned	4	median_ns	365.707824	5	1.0000	0	0			yes
rank	factored	s-051	match-compliance	whole-subject	separate artifact	pcrec_8da6120_vm-caps-simdna	measured	pinned	5	median_ns	504.605178	5	1.0000	0	0			yes
rank	factored	s-051	match-compliance	plain	same program	libpcre2_10.46_interp-caps-simdna	measured	pinned	6	median_ns	546.762402	5	1.0000	0	0			yes
rank	factored	s-051	match-compliance	whole-subject	separate artifact	pcrec_8da6120_auto-caps-simdna	measured	pinned	7	median_ns	547.366359	5	1.0000	0	0			yes
rank	factored	s-051	match-compliance	plain	same program	libpcre2_10.46_jit-caps-simdna	measured	pinned	8	median_ns	548.800840	5	1.0000	0	0			yes
rank	factored	s-051	match-compliance	whole-subject	separate artifact	pcrec_8da6120_auto-nocaps-simdna	measured	pinned	9	median_ns	558.907889	5	1.0000	0	0			no
baseline	factored	s-051	short-subject-search			libpcre2_10.46_interp-caps-simdna				baseline_identity	interp					libpcre2_10.46_interp-caps-simdna (interp, present in this group)		
rank	factored	s-051	short-subject-search	plain	same program	pcrec_692c2e8_auto-nocaps-simdna	measured	pinned	1	median_ns	121.914450	5	1.0000	0	0			no
rank	factored	s-051	short-subject-search	plain	same program	pcrec_692c2e8_auto-caps-simdna	measured	pinned	2	median_ns	124.996888	5	1.0000	0	0			yes
rank	factored	s-051	short-subject-search	plain	same program	libpcre2_10.46_jit-caps-simdna	measured	pinned	3	median_ns	273.184453	5	1.0000	0	0			yes
rank	factored	s-051	short-subject-search	plain	same program	pcrec_692c2e8_vm-in-caps-simdna	measured	pinned	4	median_ns	593.867052	5	1.0000	0	0			yes
rank	factored	s-051	short-subject-search	plain	same program	pcrec_692c2e8_vm-caps-simdna	measured	pinned	5	median_ns	814.154927	5	1.0000	0	0			yes
rank	factored	s-051	short-subject-search	plain	same program	pcrec_8da6120_vm-caps-simdna	measured	pinned	6	median_ns	825.763017	5	1.0000	0	0			yes
rank	factored	s-051	short-subject-search	plain	same program	pcrec_8da6120_auto-nocaps-simdna	measured	pinned	7	median_ns	883.019914	5	1.0000	0	0			no
rank	factored	s-051	short-subject-search	plain	same program	pcrec_8da6120_auto-caps-simdna	measured	pinned	8	median_ns	886.304034	5	1.0000	0	0			yes
rank	factored	s-051	short-subject-search	plain	same program	libpcre2_10.46_interp-caps-simdna	measured	pinned	9	median_ns	2567.117967	5	1.0000	0	0			yes
