# reporter: v24 (2026-09-26); filters: subbench=syntax, version=0.1, until=2026-09-21T14:30:16Z, testee=libpcre2_10.46_interp-caps-simdna, testee=libpcre2_10.46_jit-caps-simdna, testee=pcrec_25b1984f_auto-caps-simdna, testee=pcrec_25b1984f_auto-nocaps-simdna, testee=pcrec_25b1984f_vm-caps-simdna, testee=pcrec_25b1984f_vm-in-caps-simdna, testee=rust_1.13.1_default-caps-simdna; source: store/index.tsv (7 record(s) matching this query); records: 7; excluded_invalid: 0; superseded: 0; newer_not_measured: 0; subbench_versions: syntax@0.1; machines: budu-ryzen1600; schema_versions: 1.5,1.6; grain: subject; single_subject_regimes: ; include_unmeasured: False; include_scratch: False; all_records: False; x13_rules: v1.4 X13 (pre-flight + trial agreement) on 7; mixed_x13: False; include_provenance: False; worst_other_core_busy: 64.93% (pcrec_25b1984f_vm-caps-simdna / esc-tab / large-subject-throughput); floor_pattern: floor
section	pattern	subject_or_na	regime_or_na	form	fact	testee	status	tier	rank_or_na	metric	value	n	pass_rate	n_gave_up	n_wrong	gave_up_summary	delta_verdict	capture_class
baseline	anc-caret	l-prose	match-compliance			libpcre2_10.46_interp-caps-simdna				baseline_identity	interp					libpcre2_10.46_interp-caps-simdna (interp, present in this group)		
rank	anc-caret	l-prose	match-compliance	whole-subject	separate artifact	rust_1.13.1_default-caps-simdna	measured	pinned	1	median_ns	5.618492	5	1.0000	0	0			no
rank	anc-caret	l-prose	match-compliance	whole-subject	separate artifact	pcrec_25b1984f_vm-in-caps-simdna	measured	pinned	2	median_ns	5.905164	5	1.0000	0	0			yes
rank	anc-caret	l-prose	match-compliance	whole-subject	separate artifact	pcrec_25b1984f_vm-caps-simdna	measured	pinned	3	median_ns	6.787829	5	1.0000	0	0			yes
rank	anc-caret	l-prose	match-compliance	whole-subject	separate artifact	pcrec_25b1984f_auto-nocaps-simdna	measured	pinned	4	median_ns	9.152879	5	1.0000	0	0			no
rank	anc-caret	l-prose	match-compliance	whole-subject	separate artifact	pcrec_25b1984f_auto-caps-simdna	measured	pinned	5	median_ns	9.154052	5	1.0000	0	0			yes
rank	anc-caret	l-prose	match-compliance	plain	same program	libpcre2_10.46_jit-caps-simdna	measured	pinned	6	median_ns	28.912677	5	1.0000	0	0			yes
rank	anc-caret	l-prose	match-compliance	plain	same program	libpcre2_10.46_interp-caps-simdna	measured	pinned	7	median_ns	28.943767	5	1.0000	0	0			yes
baseline	anc-caret	l-prose	short-subject-search			libpcre2_10.46_interp-caps-simdna				baseline_identity	interp					libpcre2_10.46_interp-caps-simdna (interp, present in this group)		
rank	anc-caret	l-prose	short-subject-search	plain	same program	pcrec_25b1984f_vm-caps-simdna	measured	pinned	1	median_ns	5.018787	5	1.0000	0	0			yes
rank	anc-caret	l-prose	short-subject-search	plain	same program	pcrec_25b1984f_vm-in-caps-simdna	measured	pinned	2	median_ns	5.314888	5	1.0000	0	0			yes
rank	anc-caret	l-prose	short-subject-search	plain	same program	pcrec_25b1984f_auto-caps-simdna	measured	pinned	3	median_ns	5.610577	5	1.0000	0	0			yes
rank	anc-caret	l-prose	short-subject-search	plain	same program	pcrec_25b1984f_auto-nocaps-simdna	measured	pinned	4	median_ns	5.612001	5	1.0000	0	0			no
rank	anc-caret	l-prose	short-subject-search	plain	same program	rust_1.13.1_default-caps-simdna	measured	pinned	5	median_ns	22.785930	5	1.0000	0	0			no
rank	anc-caret	l-prose	short-subject-search	plain	same program	libpcre2_10.46_interp-caps-simdna	measured	pinned	6	median_ns	29.553528	5	1.0000	0	0			yes
rank	anc-caret	l-prose	short-subject-search	plain	same program	libpcre2_10.46_jit-caps-simdna	measured	pinned	7	median_ns	36.085047	5	1.0000	0	0			yes
baseline	anc-caret	l-quoted	match-compliance			libpcre2_10.46_interp-caps-simdna				baseline_identity	interp					libpcre2_10.46_interp-caps-simdna (interp, present in this group)		
rank	anc-caret	l-quoted	match-compliance	whole-subject	separate artifact	rust_1.13.1_default-caps-simdna	measured	pinned	1	median_ns	5.646612	5	1.0000	0	0			no
rank	anc-caret	l-quoted	match-compliance	whole-subject	separate artifact	pcrec_25b1984f_vm-in-caps-simdna	measured	pinned	2	median_ns	5.902996	5	1.0000	0	0			yes
rank	anc-caret	l-quoted	match-compliance	whole-subject	separate artifact	pcrec_25b1984f_vm-caps-simdna	measured	pinned	3	median_ns	6.792765	5	1.0000	0	0			yes
rank	anc-caret	l-quoted	match-compliance	whole-subject	separate artifact	pcrec_25b1984f_auto-caps-simdna	measured	pinned	4	median_ns	9.153181	5	1.0000	0	0			yes
rank	anc-caret	l-quoted	match-compliance	whole-subject	separate artifact	pcrec_25b1984f_auto-nocaps-simdna	measured	pinned	5	median_ns	9.154590	5	1.0000	0	0			no
rank	anc-caret	l-quoted	match-compliance	plain	same program	libpcre2_10.46_jit-caps-simdna	measured	pinned	6	median_ns	28.617200	5	1.0000	0	0			yes
rank	anc-caret	l-quoted	match-compliance	plain	same program	libpcre2_10.46_interp-caps-simdna	measured	pinned	7	median_ns	29.330386	5	1.0000	0	0			yes
baseline	anc-caret	l-quoted	short-subject-search			libpcre2_10.46_interp-caps-simdna				baseline_identity	interp					libpcre2_10.46_interp-caps-simdna (interp, present in this group)		
rank	anc-caret	l-quoted	short-subject-search	plain	same program	pcrec_25b1984f_vm-caps-simdna	measured	pinned	1	median_ns	5.032947	5	1.0000	0	0			yes
rank	anc-caret	l-quoted	short-subject-search	plain	same program	pcrec_25b1984f_vm-in-caps-simdna	measured	pinned	2	median_ns	5.313553	5	1.0000	0	0			yes
rank	anc-caret	l-quoted	short-subject-search	plain	same program	pcrec_25b1984f_auto-nocaps-simdna	measured	pinned	3	median_ns	5.609896	5	1.0000	0	0			no
rank	anc-caret	l-quoted	short-subject-search	plain	same program	pcrec_25b1984f_auto-caps-simdna	measured	pinned	4	median_ns	5.611902	5	1.0000	0	0			yes
rank	anc-caret	l-quoted	short-subject-search	plain	same program	rust_1.13.1_default-caps-simdna	measured	pinned	5	median_ns	22.781255	5	1.0000	0	0			no
rank	anc-caret	l-quoted	short-subject-search	plain	same program	libpcre2_10.46_interp-caps-simdna	measured	pinned	6	median_ns	29.865919	5	1.0000	0	0			yes
rank	anc-caret	l-quoted	short-subject-search	plain	same program	libpcre2_10.46_jit-caps-simdna	measured	pinned	7	median_ns	35.223039	5	1.0000	0	0			yes
baseline	anc-caret	l-run	match-compliance			libpcre2_10.46_interp-caps-simdna				baseline_identity	interp					libpcre2_10.46_interp-caps-simdna (interp, present in this group)		
rank	anc-caret	l-run	match-compliance	whole-subject	separate artifact	rust_1.13.1_default-caps-simdna	measured	pinned	1	median_ns	5.620497	5	1.0000	0	0			no
rank	anc-caret	l-run	match-compliance	whole-subject	separate artifact	pcrec_25b1984f_vm-in-caps-simdna	measured	pinned	2	median_ns	5.914789	5	1.0000	0	0			yes
rank	anc-caret	l-run	match-compliance	whole-subject	separate artifact	pcrec_25b1984f_vm-caps-simdna	measured	pinned	3	median_ns	6.788977	5	1.0000	0	0			yes
rank	anc-caret	l-run	match-compliance	whole-subject	separate artifact	pcrec_25b1984f_auto-nocaps-simdna	measured	pinned	4	median_ns	9.153878	5	1.0000	0	0			no
rank	anc-caret	l-run	match-compliance	whole-subject	separate artifact	pcrec_25b1984f_auto-caps-simdna	measured	pinned	5	median_ns	9.157965	5	1.0000	0	0			yes
rank	anc-caret	l-run	match-compliance	plain	same program	libpcre2_10.46_jit-caps-simdna	measured	pinned	6	median_ns	28.861863	5	1.0000	0	0			yes
rank	anc-caret	l-run	match-compliance	plain	same program	libpcre2_10.46_interp-caps-simdna	measured	pinned	7	median_ns	29.420413	5	1.0000	0	0			yes
baseline	anc-caret	l-run	short-subject-search			libpcre2_10.46_interp-caps-simdna				baseline_identity	interp					libpcre2_10.46_interp-caps-simdna (interp, present in this group)		
rank	anc-caret	l-run	short-subject-search	plain	same program	pcrec_25b1984f_vm-caps-simdna	measured	pinned	1	median_ns	5.023261	5	1.0000	0	0			yes
rank	anc-caret	l-run	short-subject-search	plain	same program	pcrec_25b1984f_vm-in-caps-simdna	measured	pinned	2	median_ns	5.314296	5	1.0000	0	0			yes
rank	anc-caret	l-run	short-subject-search	plain	same program	pcrec_25b1984f_auto-caps-simdna	measured	pinned	3	median_ns	5.609818	5	1.0000	0	0			yes
rank	anc-caret	l-run	short-subject-search	plain	same program	pcrec_25b1984f_auto-nocaps-simdna	measured	pinned	4	median_ns	5.613551	5	1.0000	0	0			no
rank	anc-caret	l-run	short-subject-search	plain	same program	rust_1.13.1_default-caps-simdna	measured	pinned	5	median_ns	22.781362	5	1.0000	0	0			no
rank	anc-caret	l-run	short-subject-search	plain	same program	libpcre2_10.46_interp-caps-simdna	measured	pinned	6	median_ns	29.752111	5	1.0000	0	0			yes
rank	anc-caret	l-run	short-subject-search	plain	same program	libpcre2_10.46_jit-caps-simdna	measured	pinned	7	median_ns	36.158305	5	1.0000	0	0			yes
baseline	anc-caret	l-tags	match-compliance			libpcre2_10.46_interp-caps-simdna				baseline_identity	interp					libpcre2_10.46_interp-caps-simdna (interp, present in this group)		
rank	anc-caret	l-tags	match-compliance	whole-subject	separate artifact	rust_1.13.1_default-caps-simdna	measured	pinned	1	median_ns	5.654480	5	1.0000	0	0			no
rank	anc-caret	l-tags	match-compliance	whole-subject	separate artifact	pcrec_25b1984f_vm-in-caps-simdna	measured	pinned	2	median_ns	5.904124	5	1.0000	0	0			yes
rank	anc-caret	l-tags	match-compliance	whole-subject	separate artifact	pcrec_25b1984f_vm-caps-simdna	measured	pinned	3	median_ns	6.789210	5	1.0000	0	0			yes
rank	anc-caret	l-tags	match-compliance	whole-subject	separate artifact	pcrec_25b1984f_auto-nocaps-simdna	measured	pinned	4	median_ns	9.154501	5	1.0000	0	0			no
rank	anc-caret	l-tags	match-compliance	whole-subject	separate artifact	pcrec_25b1984f_auto-caps-simdna	measured	pinned	5	median_ns	9.158138	5	1.0000	0	0			yes
rank	anc-caret	l-tags	match-compliance	plain	same program	libpcre2_10.46_jit-caps-simdna	measured	pinned	6	median_ns	28.740260	5	1.0000	0	0			yes
rank	anc-caret	l-tags	match-compliance	plain	same program	libpcre2_10.46_interp-caps-simdna	measured	pinned	7	median_ns	29.478671	5	1.0000	0	0			yes
baseline	anc-caret	l-tags	short-subject-search			libpcre2_10.46_interp-caps-simdna				baseline_identity	interp					libpcre2_10.46_interp-caps-simdna (interp, present in this group)		
rank	anc-caret	l-tags	short-subject-search	plain	same program	pcrec_25b1984f_vm-caps-simdna	measured	pinned	1	median_ns	5.020751	5	1.0000	0	0			yes
rank	anc-caret	l-tags	short-subject-search	plain	same program	pcrec_25b1984f_vm-in-caps-simdna	measured	pinned	2	median_ns	5.315147	5	1.0000	0	0			yes
rank	anc-caret	l-tags	short-subject-search	plain	same program	pcrec_25b1984f_auto-caps-simdna	measured	pinned	3	median_ns	5.608848	5	1.0000	0	0			yes
rank	anc-caret	l-tags	short-subject-search	plain	same program	pcrec_25b1984f_auto-nocaps-simdna	measured	pinned	4	median_ns	5.611672	5	1.0000	0	0			no
rank	anc-caret	l-tags	short-subject-search	plain	same program	rust_1.13.1_default-caps-simdna	measured	pinned	5	median_ns	22.782438	5	1.0000	0	0			no
rank	anc-caret	l-tags	short-subject-search	plain	same program	libpcre2_10.46_interp-caps-simdna	measured	pinned	6	median_ns	29.441181	5	1.0000	0	0			yes
rank	anc-caret	l-tags	short-subject-search	plain	same program	libpcre2_10.46_jit-caps-simdna	measured	pinned	7	median_ns	35.541044	5	1.0000	0	0			yes
baseline	anc-caret	t-1m	large-subject-throughput			libpcre2_10.46_interp-caps-simdna				baseline_identity	interp					libpcre2_10.46_interp-caps-simdna (interp, present in this group)		
rank	anc-caret	t-1m	large-subject-throughput	plain	same program	pcrec_25b1984f_vm-caps-simdna	measured	pinned	1	median_ns	5.041279	5	1.0000	0	0			yes
rank	anc-caret	t-1m	large-subject-throughput	plain	same program	pcrec_25b1984f_auto-caps-simdna	measured	pinned	2	median_ns	5.618256	5	1.0000	0	0			yes
rank	anc-caret	t-1m	large-subject-throughput	plain	same program	pcrec_25b1984f_auto-nocaps-simdna	measured	pinned	3	median_ns	5.727065	5	1.0000	0	0			no
rank	anc-caret	t-1m	large-subject-throughput	plain	same program	pcrec_25b1984f_vm-in-caps-simdna	measured	pinned	4	median_ns	6.518636	5	1.0000	0	0			yes
rank	anc-caret	t-1m	large-subject-throughput	plain	same program	rust_1.13.1_default-caps-simdna	measured	pinned	5	median_ns	25.372268	5	1.0000	0	0			no
rank	anc-caret	t-1m	large-subject-throughput	plain	same program	libpcre2_10.46_interp-caps-simdna	measured	pinned	6	median_ns	30.593130	5	1.0000	0	0			yes
rank	anc-caret	t-1m	large-subject-throughput	plain	same program	libpcre2_10.46_jit-caps-simdna	measured	pinned	7	median_ns	36.304740	5	1.0000	0	0			yes
baseline	anc-caret	t-256k	large-subject-throughput			libpcre2_10.46_interp-caps-simdna				baseline_identity	interp					libpcre2_10.46_interp-caps-simdna (interp, present in this group)		
rank	anc-caret	t-256k	large-subject-throughput	plain	same program	pcrec_25b1984f_vm-caps-simdna	measured	pinned	1	median_ns	5.053418	5	1.0000	0	0			yes
rank	anc-caret	t-256k	large-subject-throughput	plain	same program	pcrec_25b1984f_auto-caps-simdna	measured	pinned	2	median_ns	5.640792	5	1.0000	0	0			yes
rank	anc-caret	t-256k	large-subject-throughput	plain	same program	pcrec_25b1984f_auto-nocaps-simdna	measured	pinned	3	median_ns	5.669749	5	1.0000	0	0			no
rank	anc-caret	t-256k	large-subject-throughput	plain	same program	pcrec_25b1984f_vm-in-caps-simdna	measured	pinned	4	median_ns	6.523520	5	1.0000	0	0			yes
rank	anc-caret	t-256k	large-subject-throughput	plain	same program	rust_1.13.1_default-caps-simdna	measured	pinned	5	median_ns	26.953954	5	1.0000	0	0			no
rank	anc-caret	t-256k	large-subject-throughput	plain	same program	libpcre2_10.46_interp-caps-simdna	measured	pinned	6	median_ns	30.732874	5	1.0000	0	0			yes
rank	anc-caret	t-256k	large-subject-throughput	plain	same program	libpcre2_10.46_jit-caps-simdna	measured	pinned	7	median_ns	35.494733	5	1.0000	0	0			yes
baseline	anc-caret	t-64k	large-subject-throughput			libpcre2_10.46_interp-caps-simdna				baseline_identity	interp					libpcre2_10.46_interp-caps-simdna (interp, present in this group)		
rank	anc-caret	t-64k	large-subject-throughput	plain	same program	pcrec_25b1984f_vm-caps-simdna	measured	pinned	1	median_ns	5.032168	5	1.0000	0	0			yes
rank	anc-caret	t-64k	large-subject-throughput	plain	same program	pcrec_25b1984f_auto-caps-simdna	measured	pinned	2	median_ns	5.631898	5	1.0000	0	0			yes
rank	anc-caret	t-64k	large-subject-throughput	plain	same program	pcrec_25b1984f_auto-nocaps-simdna	measured	pinned	3	median_ns	5.633741	5	1.0000	0	0			no
rank	anc-caret	t-64k	large-subject-throughput	plain	same program	pcrec_25b1984f_vm-in-caps-simdna	measured	pinned	4	median_ns	6.556603	5	1.0000	0	0			yes
rank	anc-caret	t-64k	large-subject-throughput	plain	same program	rust_1.13.1_default-caps-simdna	measured	pinned	5	median_ns	28.616025	5	1.0000	0	0			no
rank	anc-caret	t-64k	large-subject-throughput	plain	same program	libpcre2_10.46_interp-caps-simdna	measured	pinned	6	median_ns	30.908852	5	1.0000	0	0			yes
rank	anc-caret	t-64k	large-subject-throughput	plain	same program	libpcre2_10.46_jit-caps-simdna	measured	pinned	7	median_ns	35.893796	5	1.0000	0	0			yes
baseline	anc-dollar	f-aaab	match-compliance			libpcre2_10.46_interp-caps-simdna				baseline_identity	interp					libpcre2_10.46_interp-caps-simdna (interp, present in this group)		
rank	anc-dollar	f-aaab	match-compliance	whole-subject	separate artifact	pcrec_25b1984f_vm-in-caps-simdna	measured	pinned	1	median_ns	5.905240	5	1.0000	0	0			yes
rank	anc-dollar	f-aaab	match-compliance	whole-subject	separate artifact	pcrec_25b1984f_vm-caps-simdna	measured	pinned	2	median_ns	5.909433	5	1.0000	0	0			yes
rank	anc-dollar	f-aaab	match-compliance	whole-subject	separate artifact	pcrec_25b1984f_auto-nocaps-simdna	measured	pinned	3	median_ns	10.213455	5	1.0000	0	0			no
rank	anc-dollar	f-aaab	match-compliance	whole-subject	separate artifact	pcrec_25b1984f_auto-caps-simdna	measured	pinned	4	median_ns	10.362396	5	1.0000	0	0			yes
rank	anc-dollar	f-aaab	match-compliance	whole-subject	separate artifact	rust_1.13.1_default-caps-simdna	measured	pinned	5	median_ns	22.603682	5	1.0000	0	0			no
rank	anc-dollar	f-aaab	match-compliance	plain	same program	libpcre2_10.46_jit-caps-simdna	measured	pinned	6	median_ns	28.625314	5	1.0000	0	0			yes
rank	anc-dollar	f-aaab	match-compliance	plain	same program	libpcre2_10.46_interp-caps-simdna	measured	pinned	7	median_ns	29.809045	5	1.0000	0	0			yes
baseline	anc-dollar	f-aaab	short-subject-search			libpcre2_10.46_interp-caps-simdna				baseline_identity	interp					libpcre2_10.46_interp-caps-simdna (interp, present in this group)		
rank	anc-dollar	f-aaab	short-subject-search	plain	same program	pcrec_25b1984f_vm-in-caps-simdna	measured	pinned	1	median_ns	8.854864	5	1.0000	0	0			yes
rank	anc-dollar	f-aaab	short-subject-search	plain	same program	pcrec_25b1984f_vm-caps-simdna	measured	pinned	2	median_ns	10.405678	5	1.0000	0	0			yes
rank	anc-dollar	f-aaab	short-subject-search	plain	same program	pcrec_25b1984f_auto-caps-simdna	measured	pinned	3	median_ns	12.990590	5	1.0000	0	0			yes
rank	anc-dollar	f-aaab	short-subject-search	plain	same program	pcrec_25b1984f_auto-nocaps-simdna	measured	pinned	4	median_ns	12.992254	5	1.0000	0	0			no
rank	anc-dollar	f-aaab	short-subject-search	plain	same program	rust_1.13.1_default-caps-simdna	measured	pinned	5	median_ns	22.772836	5	1.0000	0	0			no
rank	anc-dollar	f-aaab	short-subject-search	plain	same program	libpcre2_10.46_interp-caps-simdna	measured	pinned	6	median_ns	32.565750	5	1.0000	0	0			yes
rank	anc-dollar	f-aaab	short-subject-search	plain	same program	libpcre2_10.46_jit-caps-simdna	measured	pinned	7	median_ns	36.227115	5	1.0000	0	0			yes
baseline	anc-dollar	f-abba	match-compliance			libpcre2_10.46_interp-caps-simdna				baseline_identity	interp					libpcre2_10.46_interp-caps-simdna (interp, present in this group)		
rank	anc-dollar	f-abba	match-compliance	whole-subject	separate artifact	pcrec_25b1984f_vm-in-caps-simdna	measured	pinned	1	median_ns	5.904621	5	1.0000	0	0			yes
rank	anc-dollar	f-abba	match-compliance	whole-subject	separate artifact	pcrec_25b1984f_vm-caps-simdna	measured	pinned	2	median_ns	5.907993	5	1.0000	0	0			yes
rank	anc-dollar	f-abba	match-compliance	whole-subject	separate artifact	pcrec_25b1984f_auto-nocaps-simdna	measured	pinned	3	median_ns	10.174727	5	1.0000	0	0			no
rank	anc-dollar	f-abba	match-compliance	whole-subject	separate artifact	pcrec_25b1984f_auto-caps-simdna	measured	pinned	4	median_ns	10.417060	5	1.0000	0	0			yes
rank	anc-dollar	f-abba	match-compliance	whole-subject	separate artifact	rust_1.13.1_default-caps-simdna	measured	pinned	5	median_ns	22.695377	5	1.0000	0	0			no
rank	anc-dollar	f-abba	match-compliance	plain	same program	libpcre2_10.46_jit-caps-simdna	measured	pinned	6	median_ns	28.687112	5	1.0000	0	0			yes
rank	anc-dollar	f-abba	match-compliance	plain	same program	libpcre2_10.46_interp-caps-simdna	measured	pinned	7	median_ns	29.090853	5	1.0000	0	0			yes
baseline	anc-dollar	f-abba	short-subject-search			libpcre2_10.46_interp-caps-simdna				baseline_identity	interp					libpcre2_10.46_interp-caps-simdna (interp, present in this group)		
rank	anc-dollar	f-abba	short-subject-search	plain	same program	pcrec_25b1984f_vm-in-caps-simdna	measured	pinned	1	median_ns	8.862639	5	1.0000	0	0			yes
rank	anc-dollar	f-abba	short-subject-search	plain	same program	pcrec_25b1984f_vm-caps-simdna	measured	pinned	2	median_ns	10.500084	5	1.0000	0	0			yes
rank	anc-dollar	f-abba	short-subject-search	plain	same program	pcrec_25b1984f_auto-caps-simdna	measured	pinned	3	median_ns	13.003752	5	1.0000	0	0			yes
rank	anc-dollar	f-abba	short-subject-search	plain	same program	pcrec_25b1984f_auto-nocaps-simdna	measured	pinned	4	median_ns	13.031535	5	1.0000	0	0			no
rank	anc-dollar	f-abba	short-subject-search	plain	same program	rust_1.13.1_default-caps-simdna	measured	pinned	5	median_ns	22.780630	5	1.0000	0	0			no
rank	anc-dollar	f-abba	short-subject-search	plain	same program	libpcre2_10.46_interp-caps-simdna	measured	pinned	6	median_ns	32.549912	5	1.0000	0	0			yes
rank	anc-dollar	f-abba	short-subject-search	plain	same program	libpcre2_10.46_jit-caps-simdna	measured	pinned	7	median_ns	35.860261	5	1.0000	0	0			yes
baseline	anc-dollar	f-abc	match-compliance			libpcre2_10.46_interp-caps-simdna				baseline_identity	interp					libpcre2_10.46_interp-caps-simdna (interp, present in this group)		
rank	anc-dollar	f-abc	match-compliance	whole-subject	separate artifact	rust_1.13.1_default-caps-simdna	measured	pinned	1	median_ns	5.619344	5	1.0000	0	0			no
rank	anc-dollar	f-abc	match-compliance	whole-subject	separate artifact	pcrec_25b1984f_vm-caps-simdna	measured	pinned	2	median_ns	5.905796	5	1.0000	0	0			yes
